Assembly_name	Original_file_name	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund
GCA_000316625.1_ASM31662v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000316625.1_ASM31662v1_genomic_prodigal_proteins.faa	NA	244	243	97.21	0.40
GCA_001904655.1_ASM190465v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001904655.1_ASM190465v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_000317225.1_FisPCC7521_1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317225.1_FisPCC7521_1.0_genomic_prodigal_proteins.faa	NA	246	241	98.01	1.99
GCA_000020025.1_ASM2002v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000020025.1_ASM2002v1_genomic_prodigal_proteins.faa	NA	244	239	97.21	2.79
GCA_001657325.1_ASM165732v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001657325.1_ASM165732v1_genomic_prodigal_proteins.faa	NA	249	245	99.20	1.59
GCA_002870185.1_ASM287018v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870185.1_ASM287018v1_genomic_prodigal_proteins.faa	NA	243	236	96.81	2.79
GCA_000169095.1_ASM16909v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000169095.1_ASM16909v1_genomic_prodigal_proteins.faa	NA	241	236	96.02	2.39
GCA_002870205.1_ASM287020v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870205.1_ASM287020v1_genomic_prodigal_proteins.faa	NA	246	238	98.01	3.59
GCA_002870265.1_ASM287026v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870265.1_ASM287026v1_genomic_prodigal_proteins.faa	NA	245	241	97.61	1.59
GCA_000332155.1_ASM33215v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332155.1_ASM33215v1_genomic_prodigal_proteins.faa	NA	242	237	96.41	1.99
GCA_002870255.1_ASM287025v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870255.1_ASM287025v1_genomic_prodigal_proteins.faa	NA	242	231	96.41	4.38
GCA_002870305.1_ASM287030v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870305.1_ASM287030v1_genomic_prodigal_proteins.faa	NA	245	240	97.61	1.99
GCA_002870325.1_ASM287032v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870325.1_ASM287032v1_genomic_prodigal_proteins.faa	NA	246	241	98.01	1.99
GCA_002870345.1_ASM287034v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870345.1_ASM287034v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_002870365.1_ASM287036v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870365.1_ASM287036v1_genomic_prodigal_proteins.faa	NA	245	241	97.61	1.59
GCA_002870405.1_ASM287040v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870405.1_ASM287040v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_002870415.1_ASM287041v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870415.1_ASM287041v1_genomic_prodigal_proteins.faa	NA	245	239	97.61	2.39
GCA_002870445.1_ASM287044v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870445.1_ASM287044v1_genomic_prodigal_proteins.faa	NA	245	240	97.61	1.99
GCA_002870465.1_ASM287046v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870465.1_ASM287046v1_genomic_prodigal_proteins.faa	NA	246	241	98.01	1.99
GCA_002870475.1_ASM287047v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870475.1_ASM287047v1_genomic_prodigal_proteins.faa	NA	245	240	97.61	1.99
GCA_002870505.1_ASM287050v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870505.1_ASM287050v1_genomic_prodigal_proteins.faa	NA	245	241	97.61	1.59
GCA_002870525.1_ASM287052v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870525.1_ASM287052v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_002870545.1_ASM287054v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870545.1_ASM287054v1_genomic_prodigal_proteins.faa	NA	246	241	98.01	1.99
GCA_002870615.1_ASM287061v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870615.1_ASM287061v1_genomic_prodigal_proteins.faa	NA	246	237	98.01	3.59
GCA_002870635.1_ASM287063v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870635.1_ASM287063v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.99
GCA_002870565.1_ASM287056v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870565.1_ASM287056v1_genomic_prodigal_proteins.faa	NA	246	243	98.01	1.20
GCA_002870705.1_ASM287070v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870705.1_ASM287070v1_genomic_prodigal_proteins.faa	NA	245	240	97.61	1.99
GCA_002870725.1_ASM287072v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870725.1_ASM287072v1_genomic_prodigal_proteins.faa	NA	246	236	98.01	3.98
GCA_002870755.1_ASM287075v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870755.1_ASM287075v1_genomic_prodigal_proteins.faa	NA	246	241	98.01	2.39
GCA_002870745.1_ASM287074v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870745.1_ASM287074v1_genomic_prodigal_proteins.faa	NA	243	236	96.81	3.19
GCA_002870795.1_ASM287079v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870795.1_ASM287079v1_genomic_prodigal_proteins.faa	NA	245	241	97.61	1.99
GCA_000291805.1_ProW7_v1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000291805.1_ProW7_v1.0_genomic_prodigal_proteins.faa	NA	144	141	57.37	1.20
GCA_000291825.1_ProW8_v1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000291825.1_ProW8_v1.0_genomic_prodigal_proteins.faa	NA	158	155	62.95	1.20
GCA_000317675.1_ASM31767v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317675.1_ASM31767v1_genomic_prodigal_proteins.faa	NA	247	247	98.41	0.00
GCA_002870785.1_ASM287078v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002870785.1_ASM287078v1_genomic_prodigal_proteins.faa	NA	246	238	98.01	3.98
GCA_002736005.1_ASM273600v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002736005.1_ASM273600v1_genomic_prodigal_proteins.faa	NA	247	247	98.41	0.00
GCA_001586785.1_ASM158678v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001586785.1_ASM158678v1_genomic_prodigal_proteins.faa	NA	230	218	91.63	4.78
GCA_003003925.1_ASM300392v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003925.1_ASM300392v1_genomic_prodigal_proteins.faa	NA	250	250	99.60	0.00
GCA_000473895.1_KS51_v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000473895.1_KS51_v1_genomic_prodigal_proteins.faa	NA	243	242	96.81	0.40
GCA_000025125.1_ASM2512v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000025125.1_ASM2512v1_genomic_prodigal_proteins.faa	NA	183	182	72.91	0.40
GCA_000737945.1_ASM73794v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000737945.1_ASM73794v1_genomic_prodigal_proteins.faa	NA	185	183	73.71	0.80
GCA_002380595.1_ASM238059v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002380595.1_ASM238059v1_genomic_prodigal_proteins.faa	NA	184	184	73.31	0.00
GCA_000022045.1_ASM2204v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000022045.1_ASM2204v1_genomic_prodigal_proteins.faa	NA	247	239	98.41	3.19
GCA_001264245.1_ASM126424v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001264245.1_ASM126424v1_genomic_prodigal_proteins.faa	NA	247	239	98.41	3.19
GCA_000829235.1_ASM82923v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000829235.1_ASM82923v1_genomic_prodigal_proteins.faa	NA	214	214	85.26	0.00
GCA_000175855.1_ASM17585v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000175855.1_ASM17585v1_genomic_prodigal_proteins.faa	NA	242	240	96.41	0.80
GCA_000309385.1_ASM30938v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000309385.1_ASM30938v1_genomic_prodigal_proteins.faa	NA	246	238	98.01	3.59
GCA_000316665.1_ASM31666v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000316665.1_ASM31666v1_genomic_prodigal_proteins.faa	NA	248	239	98.80	3.59
GCA_002368155.1_ASM236815v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368155.1_ASM236815v1_genomic_prodigal_proteins.faa	NA	244	239	97.21	1.99
GCA_000332235.1_ASM33223v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332235.1_ASM33223v1_genomic_prodigal_proteins.faa	NA	245	243	97.61	0.80
GCA_000582685.1_ASM58268v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000582685.1_ASM58268v1_genomic_prodigal_proteins.faa	NA	244	235	97.21	3.59
GCA_000317475.1_ASM31747v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317475.1_ASM31747v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_001712795.1_ASM171279v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001712795.1_ASM171279v1_genomic_prodigal_proteins.faa	NA	242	234	96.41	3.59
GCA_002368295.1_ASM236829v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368295.1_ASM236829v1_genomic_prodigal_proteins.faa	NA	244	236	97.21	3.19
GCA_000309945.1_ASM30994v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000309945.1_ASM30994v1_genomic_prodigal_proteins.faa	NA	245	240	97.61	2.79
GCA_000332215.1_ASM33221v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332215.1_ASM33221v1_genomic_prodigal_proteins.faa	NA	235	226	93.63	3.59
GCA_000332075.2_ASM33207v2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332075.2_ASM33207v2_genomic_prodigal_proteins.faa	NA	243	241	96.81	0.80
GCA_900185595.1_CalSC01_2013_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900185595.1_CalSC01_2013_genomic_prodigal_proteins.faa	NA	241	240	96.02	0.40
GCA_003015105.1_ASM301510v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003015105.1_ASM301510v1_genomic_prodigal_proteins.faa	NA	245	236	97.61	4.38
GCA_000350125.1_ASM35012v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000350125.1_ASM35012v1_genomic_prodigal_proteins.faa	NA	193	174	76.89	9.16
GCA_003242085.1_ASM324208v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003242085.1_ASM324208v1_genomic_prodigal_proteins.faa	NA	237	231	94.42	2.39
GCA_000350105.1_ASM35010v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000350105.1_ASM35010v1_genomic_prodigal_proteins.faa	NA	241	239	96.02	0.80
GCA_001548395.1_ASM154839v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001548395.1_ASM154839v1_genomic_prodigal_proteins.faa	NA	243	236	96.81	2.79
GCA_000380225.1_ASM38022v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000380225.1_ASM38022v1_genomic_prodigal_proteins.faa	NA	242	238	96.41	1.59
GCA_002470035.1_ASM247003v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002470035.1_ASM247003v1_genomic_prodigal_proteins.faa	NA	233	225	92.83	3.19
GCA_002377925.1_ASM237792v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002377925.1_ASM237792v1_genomic_prodigal_proteins.faa	NA	230	230	91.63	0.00
GCA_000297435.1_ASM29743v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000297435.1_ASM29743v1_genomic_prodigal_proteins.faa	NA	244	242	97.21	0.80
GCA_000613065.1_RintRC_1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000613065.1_RintRC_1_genomic_prodigal_proteins.faa	NA	242	233	96.41	4.38
GCA_002367995.1_ASM236799v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002367995.1_ASM236799v1_genomic_prodigal_proteins.faa	NA	242	239	96.41	1.20
GCA_000291885.1_ProW2_v1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000291885.1_ProW2_v1.0_genomic_prodigal_proteins.faa	NA	195	191	77.69	1.59
GCA_000332255.1_ASM33225v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332255.1_ASM33225v1_genomic_prodigal_proteins.faa	NA	247	241	98.41	2.39
GCA_001904675.1_ASM190467v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001904675.1_ASM190467v1_genomic_prodigal_proteins.faa	NA	243	228	96.81	6.77
GCA_002368235.1_ASM236823v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368235.1_ASM236823v1_genomic_prodigal_proteins.faa	NA	243	227	96.81	7.17
GCA_000211815.1_ASM21181v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000211815.1_ASM21181v1_genomic_prodigal_proteins.faa	NA	241	224	96.02	7.57
GCA_001942475.1_ASM194247v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001942475.1_ASM194247v1_genomic_prodigal_proteins.faa	NA	241	224	96.02	7.57
GCA_000317555.1_ASM31755v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317555.1_ASM31755v1_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_001854205.1_ASM185420v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001854205.1_ASM185420v1_genomic_prodigal_proteins.faa	NA	243	226	96.81	7.97
GCA_001767235.1_ASM176723v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001767235.1_ASM176723v1_genomic_prodigal_proteins.faa	NA	244	233	97.21	5.58
GCA_001904745.1_ASM190474v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001904745.1_ASM190474v1_genomic_prodigal_proteins.faa	NA	242	231	96.41	4.38
GCA_000447295.1_ASM44729v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000447295.1_ASM44729v1_genomic_prodigal_proteins.faa	NA	246	237	98.01	3.59
GCA_000332095.2_ASM33209v2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332095.2_ASM33209v2_genomic_prodigal_proteins.faa	NA	243	239	96.81	1.59
GCA_000317145.1_ASM31714v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317145.1_ASM31714v1_genomic_prodigal_proteins.faa	NA	243	235	96.81	3.19
GCA_000517105.1_ASM51710v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000517105.1_ASM51710v1_genomic_prodigal_proteins.faa	NA	244	236	97.21	3.19
GCA_000317515.1_ASM31751v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317515.1_ASM31751v1_genomic_prodigal_proteins.faa	NA	245	237	97.61	3.59
GCA_000634635.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634635.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	145	137	57.77	4.38
GCA_000633975.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000633975.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	159	149	63.35	4.78
GCA_000332335.1_ASM33233v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332335.1_ASM33233v1_genomic_prodigal_proteins.faa	NA	245	241	97.61	1.59
GCA_000635275.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635275.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	191	187	76.10	1.99
GCA_000763385.1_ASM76338v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000763385.1_ASM76338v1_genomic_prodigal_proteins.faa	NA	247	238	98.41	4.78
GCA_000315585.1_ASM31558v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000315585.1_ASM31558v1_genomic_prodigal_proteins.faa	NA	247	238	98.41	3.98
GCA_000633995.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000633995.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	160	143	63.75	7.57
GCA_000634035.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634035.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	151	145	60.16	2.39
GCA_000634015.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634015.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	170	165	67.73	3.19
GCA_001890975.1_ASM189097v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001890975.1_ASM189097v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_002289455.1_ASM228945v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002289455.1_ASM228945v1_genomic_prodigal_proteins.faa	NA	242	237	96.41	1.99
GCA_000635295.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635295.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	170	162	67.73	3.59
GCA_002939305.1_ASM293930v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002939305.1_ASM293930v1_genomic_prodigal_proteins.faa	NA	245	242	97.61	1.20
GCA_000734895.2_ASM73489v2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000734895.2_ASM73489v2_genomic_prodigal_proteins.faa	NA	245	241	97.61	1.99
GCA_000635315.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635315.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	156	152	62.15	1.99
GCA_000634695.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634695.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	184	172	73.31	4.78
GCA_002964865.1_ASM296486v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002964865.1_ASM296486v1_genomic_prodigal_proteins.faa	NA	245	240	97.61	1.99
GCA_000635355.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635355.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	234	229	93.23	2.39
GCA_002949735.1_ASM294973v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002949735.1_ASM294973v1_genomic_prodigal_proteins.faa	NA	244	237	97.21	2.79
GCA_000634055.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634055.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	226	215	90.04	4.78
GCA_000635375.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635375.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	210	196	83.67	5.98
GCA_000634075.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634075.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	186	180	74.10	2.39
GCA_002813575.1_ASM281357v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002813575.1_ASM281357v1_genomic_prodigal_proteins.faa	NA	244	231	97.21	5.18
GCA_000482245.1_LepHIscaffolds_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000482245.1_LepHIscaffolds_genomic_prodigal_proteins.faa	NA	242	232	96.41	3.98
GCA_000634095.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634095.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	215	213	85.66	0.80
GCA_000634715.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634715.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	220	205	87.65	7.97
GCA_000634755.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634755.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	182	173	72.51	3.98
GCA_000634735.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634735.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	223	218	88.84	1.99
GCA_000634775.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634775.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	201	192	80.08	3.98
GCA_000635395.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635395.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	219	210	87.25	3.98
GCA_000634115.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000634115.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	208	205	82.87	1.20
GCA_000635415.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000635415.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins.faa	NA	220	214	87.65	3.19
