assembly_id	label	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_001858025.1_ASM185802v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Trichormus_A_Trichormus_A_sp001858025_NMC-1_#_GCA_001858025.1	NA	241	236	96.02	1.99	225	Yes
GCA_001858115.1_ASM185811v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_raciborskii_CS-508_#_GCA_001858115.1	NA	236	233	94.02	1.20	224	Yes
GCA_001858125.1_ASM185812v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_brookii_MVCC14_#_GCA_001858125.1	NA	236	233	94.02	1.59	224	Yes
GCA_001870905.1_ASM187090v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Geitlerinemaceae_g_PCC-9228_PCC-9228_sp001870905_PCC_9228_#_GCA_001870905.1	NA	245	240	97.61	2.79	228	Yes
GCA_001873365.1_ASM187336v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Oscillatoriales_cyanobacterium_CG2_30_40_61_Planktothrix_cyanobacterium_#_GCA_001873365.1	NA	241	239	96.02	0.80	232	Yes
GCA_001873375.1_ASM187337v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_Pseudanabaena_Oscillatoriales_cyanobacterium_CG2_30_44_21_Pseudanabaena_cyanobacterium_#_GCA_001873375.1	NA	237	233	94.42	1.59	222	Yes
GCA_001885215.1_ASM188521v1_genomic_prodigal_proteins	Regnicoccus_sp._SynAce01_#_GCA_001885215.1	NA	248	246	98.80	0.80	237	Yes
GCA_001885655.1_ASM188565v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_NaRes975_#_GCA_001885655.1	NA	246	244	98.01	1.20	238	Yes
GCA_001890765.1_ASM189076v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Spirulinaceae_g_Spirulina_Spirulina_major_PCC_6313_#_GCA_001890765.1	NA	245	243	97.61	0.80	233	Yes
GCA_001890975.1_ASM189097v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Desertifilaceae_g_Roseofilum_Roseofilum_reptotaenium_AO1-A_Roseofilum_reptotaenium_#_GCA_001890975.1	NA	246	242	98.01	1.59	234	Yes
GCA_001895325.1_ASM189532v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_panniformis_CHAOHU_1326_#_GCA_001895325.1	NA	246	237	98.01	3.59	230	Yes
GCA_001895925.1_ASM189592v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Phormidesmis_A_Phormidesmis_A_priestleyi_A_ULC007_#_GCA_001895925.1	NA	237	232	94.42	1.99	228	Yes
GCA_001904615.1_ASM190461v1_genomic_prodigal_proteins	Limnothrix_rosea_IAM_M-220_#_GCA_001904615.1	NA	243	239	96.81	1.59	232	Yes
GCA_001904635.1_ASM190463v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Hydrococcus_Hydrococcus_rivularis_NIES-593_#_GCA_001904635.1	NA	246	238	98.01	3.19	227	Yes
GCA_001904645.1_ASM190464v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Fischerella_Fischerella_thermalis_NIES-592_#_GCA_001904645.1	NA	246	243	98.01	1.20	235	Yes
GCA_001904655.1_ASM190465v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Chroococcidiopsidaceae_g_Chroogloeocystis_Chroogloeocystis_siderophila_5.2_s.c.1_#_GCA_001904655.1	NA	246	242	98.01	1.59	233	Yes
GCA_001904675.1_ASM190467v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Tolypothrix_B_Tolypothrix_B_sp002368235_HK-05_#_GCA_001904675.1	NA	243	228	96.81	6.77	218	Yes
GCA_001904715.1_ASM190471v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nostoc_Nostoc_calcicola_FACHB-389_#_GCA_001904715.1	NA	242	235	96.41	2.79	224	Yes
GCA_001904745.1_ASM190474v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Calothrix_Calothrix_sp001904745_HK-06_#_GCA_001904745.1	NA	242	231	96.41	4.38	226	Yes
GCA_001904775.1_ASM190477v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Phormidesmiales_f_Phormidesmiaceae_g_Nodosilinea_Nodosilinea_tenue_NIES-30_#_GCA_001904775.1	NA	245	241	97.61	1.59	234	Yes
GCA_001939115.1_ASM193911v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Neosynechococcales_f_Neosynechococcaceae_g_GCF-001939115_GCF-001939115_sp001939115_hensonii_#_GCA_001939115.1	NA	239	235	95.22	1.59	225	Yes
GCA_001942475.1_ASM194247v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Coleofasciculaceae_g_Moorea_s_Moorea_producens_C_#_GCA_001942475.1	NA	241	224	96.02	7.57	212	Yes
GCA_001942495.1_ASM194249v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Coleofasciculaceae_g_Moorea_Moorea_bouillonii_PNG5-198_#_GCA_001942495.1	NA	239	229	95.22	5.58	217	Yes
GCA_001989415.1_ASM198941v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp001989455_RS50_#_GCA_001989415.1	NA	241	239	96.02	0.80	234	Yes
GCA_001989435.1_ASM198943v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp001989455_RS01_#_GCA_001989435.1	NA	241	239	96.02	0.80	234	Yes
GCA_001989455.1_ASM198945v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp001989455_RS04_#_GCA_001989455.1	NA	241	239	96.02	0.80	234	Yes
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	Lacustricoccus_lacustris_TousB_#_GCA_002006815.1	NA	229	229	91.24	0.00	219	Yes
GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	Synechospongium_spongiarum_LMB_bulk15N_#_GCA_002018015.1	NA	187	186	74.50	0.40	175	Yes
GCA_002018045.1_ASM201804v1_genomic_prodigal_proteins	Synechospongium_spongiarum_LMB_bulk15M_#_GCA_002018045.1	NA	193	191	76.89	0.80	182	Yes
GCA_002025445.1_KWv02_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_B_KW_#_GCA_002025445.1	NA	243	239	96.81	1.59	232	Yes
GCA_002025865.1_ASM202586v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002025865_HOT208_60m_813I02_#_GCA_002025865.1	NA	226	216	90.04	3.98	202	Yes
GCA_002025905.1_ASM202590v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp000634735_HOT208_60m_810P02_#_GCA_002025905.1	NA	206	195	82.07	4.38	182	Yes
GCA_002025945.1_ASM202594v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002025945_HOT208_60m_813O14_#_GCA_002025945.1	NA	209	207	83.27	0.80	187	Yes
GCA_002025975.1_ASM202597v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002025975_HOT208_60m_813B04_#_GCA_002025975.1	NA	167	159	66.53	3.19	142	Yes
GCA_002026005.1_ASM202600v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002026005_HOT208_60m_808M21_#_GCA_002026005.1	NA	218	206	86.85	5.58	184	Yes
GCA_002026015.1_ASM202601v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002026015_HOT208_60m_808G21_#_GCA_002026015.1	NA	190	183	75.70	3.19	158	Yes
GCA_002026065.1_ASM202606v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002026065_HOT212_60m_826P21_#_GCA_002026065.1	NA	181	163	72.11	7.97	144	Yes
GCA_002026105.1_ASM202610v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002026105_HOT212_60m_824C06_#_GCA_002026105.1	NA	151	143	60.16	3.59	127	Yes
GCA_002026145.1_ASM202614v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002026145_HOT208_60m_813L03_#_GCA_002026145.1	NA	169	161	67.33	3.19	137	Yes
GCA_002026165.1_ASM202616v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp002026165_HOT208_60m_813G15_#_GCA_002026165.1	NA	210	203	83.67	3.19	183	Yes
GCA_002026185.1_ASM202618v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp001989455_HOT212_60m_824E10_#_GCA_002026185.1	NA	167	158	66.53	3.98	139	Yes
GCA_002026205.1_ASM202620v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_A_sp000635495_HOT208_60m_810B23_#_GCA_002026205.1	NA	217	200	86.45	6.77	191	Yes
GCA_002027345.1_ASM202734v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_brookii_CENA302_#_GCA_002027345.1	NA	241	236	96.02	1.99	226	Yes
GCA_002095975.1_ASM209597v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_PCC_7806SL_#_GCA_002095975.1	NA	246	234	98.01	4.78	228	Yes
GCA_002110465.1_croco123_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Cyanothece_A_Cyanothece_A_sp002110465_SU2_#_GCA_002110465.1	NA	247	239	98.41	3.19	231	Yes
GCA_002114155.1_ASM211415v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_brookii_CENA303_#_GCA_002114155.1	NA	245	245	97.61	0.00	235	Yes
GCA_002142475.1_ASM214247v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_IAM_M-101_#_GCA_002142475.1	NA	243	238	96.81	1.99	230	Yes
GCA_002142495.1_ASM214249v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_dg5_#_GCA_002142495.1	NA	243	238	96.81	1.99	230	Yes
GCA_002148405.1_ASM214840v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Alkalinema_Alkalinema_sp._CACIAM_70d_Alkalinema_sp002148405_#_GCA_002148405.1	NA	245	239	97.61	2.39	230	Yes
GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	Lacustricoccus_sp._Lanier_#_GCA_002151525.1	NA	173	172	68.92	0.40	157	Yes
GCA_002154695.1_ASM215469v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_sp002154695_T09_#_GCA_002154695.1	NA	244	239	97.21	1.99	226	Yes
GCA_002154725.1_ASM215472v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_sp002154725_106C_#_GCA_002154725.1	NA	241	230	96.02	4.78	222	Yes
GCA_002155185.1_ASM215518v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_sp002154725_RF31YmG_#_GCA_002155185.1	NA	242	225	96.41	7.17	218	Yes
GCA_002163975.1_ASM216397v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_HT-58-2_HT-58-2_sp002163975_HT-58-2_#_GCA_002163975.1	NA	243	231	96.81	6.77	218	Yes
GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	Parasynechococcus_sp._TMED20_#_GCA_002167425.2	NA	220	209	87.65	4.78	201	Yes
GCA_002168155.1_ASM216815v1_genomic_prodigal_proteins	Inmanicoccus_sp._TMED19_#_GCA_002168155.1	NA	236	218	94.02	7.17	213	Yes
GCA_002169615.1_ASM216961v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Synechococcus_C_Cyanobacteria_bacterium_TMED229_Synechococcus_C_sp002700765_#_GCA_002169615.1	NA	130	126	51.79	1.59	119	No
GCA_002170705.1_ASM217070v1_genomic_prodigal_proteins	Parasynechococcus_sp._TMED205_#_GCA_002170705.1	NA	152	146	60.56	2.39	137	Yes
GCA_002170825.1_ASM217082v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Synechococcus_C_Cyanobacteria_bacterium_TMED177_Synechococcus_C_sp002170825_#_GCA_002170825.1	NA	145	137	57.77	3.19	127	Yes
GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	Inmanicoccus_sp._TMED155_#_GCA_002171075.2	NA	198	191	78.88	2.79	184	Yes
GCA_002171995.1_ASM217199v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._TMED187_#_GCA_002171995.1	NA	151	149	60.16	0.80	140	Yes
GCA_002172015.1_ASM217201v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Synechococcus_C_Cyanobacteria_bacterium_TMED188_Synechococcus_C_sp002691345_#_GCA_002172015.1	NA	160	154	63.75	2.39	145	Yes
GCA_002172045.1_ASM217204v1_genomic_prodigal_proteins	Inmanicoccus_mediterranei_TMED185_#_GCA_002172045.1	NA	156	143	62.15	5.98	132	Yes
GCA_002172175.1_ASM217217v1_genomic_prodigal_proteins	Inmanicoccus_sp._TMED169_#_GCA_002172175.1	NA	161	143	64.14	7.17	134	Yes
GCA_002172675.1_croco123Su3_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Crocosphaera_Crocosphaera_sp002172675_SU3_#_GCA_002172675.1	NA	247	237	98.41	5.18	228	Yes
GCA_002172935.1_ASM217293v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._TMED90_#_GCA_002172935.1	NA	208	201	82.87	2.79	190	Yes
GCA_002215035.1_ASM221503v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Elainellales_f_Elainellaceae_g_Leptolyngbya_A_Leptolyngbya_A_ohadii_IS1_#_GCA_002215035.1	NA	246	236	98.01	4.38	225	Yes
GCA_002218065.1_ASM221806v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nodularia_Nodularia_sp002218065_NIES-3585_#_GCA_002218065.1	NA	243	240	96.81	1.20	231	Yes
GCA_002218085.1_ASM221808v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Tolypothrix_C_Tolypothrix_C_sp002218085_NIES-4075_#_GCA_002218085.1	NA	244	234	97.21	3.98	219	Yes
GCA_002238435.1_ASM223843v1_genomic_prodigal_proteins	Synechococcus_sp._B9_#_GCA_002238435.1	NA	224	217	89.24	3.98	209	Yes
GCA_002245975.1_ASM224597v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nostoc_Nostoc_sp002949735_213_#_GCA_002245975.1	NA	243	235	96.81	3.59	225	Yes
GCA_002245985.1_ASM224598v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nostoc_Nostoc_sp002949735_232_#_GCA_002245985.1	NA	243	232	96.81	4.38	219	Yes
GCA_002246015.1_ASM224601v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nostoc_Nostoc_sp002246015_210A_#_GCA_002246015.1	NA	244	235	97.21	3.98	220	Yes
GCA_002251945.1_ASM225194v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_Pseudanabaena_Pseudanabaena_sp002251945_SR411_#_GCA_002251945.1	NA	236	227	94.02	3.59	212	Yes
GCA_002252625.1_ASM225262v1_genomic_prodigal_proteins	Regnicoccus_sp._1G10_#_GCA_002252625.1	NA	249	247	99.20	0.80	232	Yes
GCA_002252635.1_ASM225263v1_genomic_prodigal_proteins	Regnicoccus_sp._MW101C3_#_GCA_002252635.1	NA	250	250	99.60	0.00	238	Yes
GCA_002252665.1_ASM225266v1_genomic_prodigal_proteins	Cyanobium_sp._8F6_#_GCA_002252665.1	NA	251	251	100.00	0.00	240	Yes
GCA_002252675.1_ASM225267v1_genomic_prodigal_proteins	Cyanobium_sp._BO_8801_#_GCA_002252675.1	NA	249	248	99.20	0.40	238	Yes
GCA_002252705.1_ASM225270v1_genomic_prodigal_proteins	Vulcanococcus_limneticus_LL_#_GCA_002252705.1	NA	251	249	100.00	0.80	238	Yes
GCA_002282935.1_ASM228293v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_sp._LSC13-02_Microcystis_sp002282935_#_GCA_002282935.1	NA	231	229	92.03	0.80	224	Yes
GCA_002282945.1_ASM228294v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_LE3_Microcystis_aeruginosa_A_#_GCA_002282945.1	NA	246	246	98.01	0.00	238	Yes
GCA_002282955.1_ASM228295v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_wesenbergii_LE013-01_Microcystis_wesenbergii_#_GCA_002282955.1	NA	239	239	95.22	0.00	233	Yes
GCA_002286735.1_ASM228673v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Phormidesmiales_f_Phormidesmiaceae_g_Phormidesmis_Phormidesmis_sp002286735_BC1307_#_GCA_002286735.1	NA	243	240	96.81	1.20	223	Yes
GCA_002289455.1_ASM228945v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Calothrix_Calothrix_elsteri_CCALA_953_#_GCA_002289455.1	NA	242	237	96.41	1.99	224	Yes
GCA_002291895.1_ASM229189v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_UBA999_Cyanobacteria_bacterium_UBA999_UBA999_sp002291895_#_GCA_002291895.1	NA	234	227	93.23	2.79	215	Yes
GCA_002308455.1_ASM230845v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Synechococcus_C_Prochlorococcus_sp._UBA1269_Synechococcus_C_sp002500205_#_GCA_002308455.1	NA	192	173	76.49	9.16	157	Yes
GCA_002308835.1_ASM230883v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Synechococcus_C_Prochlorococcus_sp._UBA1273_Synechococcus_C_sp002500205_#_GCA_002308835.1	NA	204	197	81.27	3.98	182	Yes
GCA_002321935.1_ASM232193v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_brookii_CYLP_#_GCA_002321935.1	NA	242	204	96.41	17.53	187	Yes
GCA_002321945.1_ASM232194v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_brookii_CYRF_#_GCA_002321945.1	NA	243	209	96.81	14.74	190	Yes
GCA_002322275.1_ASM232227v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Desertifilaceae_g_Roseofilum_Cyanobacteria_bacterium_UBA1583_Roseofilum_sp002340255_#_GCA_002322275.1	NA	240	233	95.62	2.79	220	Yes
GCA_002323815.1_ASM232381v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Synechococcus_C_Prochlorococcus_sp._UBA1528_Synechococcus_C_sp003210755_#_GCA_002323815.1	NA	219	202	87.25	7.17	190	Yes
GCA_002325645.1_ASM232564v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_Pseudanabaena_Pseudanabaena_sp._UBA1465_Pseudanabaena_sp002325645_#_GCA_002325645.1	NA	232	225	92.43	2.79	213	Yes
GCA_002340255.1_ASM234025v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Desertifilaceae_g_Roseofilum_Cyanobacteria_bacterium_UBA2566_Roseofilum_sp002340255_#_GCA_002340255.1	NA	243	237	96.81	2.39	226	Yes
GCA_002355455.1_ASM235545v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Xenococcaceae_g_Stanieria_Stanieria_sp002355455_NIES-3757_#_GCA_002355455.1	NA	248	243	98.80	1.99	236	Yes
GCA_002356215.1_ASM235621v1_genomic_prodigal_proteins	Limnothrix_sp._NIES-970_#_GCA_002356215.1	NA	245	243	97.61	0.80	237	Yes
GCA_002361335.1_ASM236133v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Rivularia_Richelia_sp._UBA3308_Rivularia_sp002361335_#_GCA_002361335.1	NA	244	225	97.21	7.57	215	Yes
GCA_002367955.1_ASM236795v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Anabaena_A_Anabaena_A_cylindrica_NIES-19_#_GCA_002367955.1	NA	243	239	96.81	1.59	227	Yes
GCA_002367975.1_ASM236797v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Anabaenopsis_Anabaenopsis_circularis_NIES-21_#_GCA_002367975.1	NA	245	243	97.61	0.80	237	Yes
GCA_002367995.1_ASM236799v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_brevissima_NIES-22_#_GCA_002367995.1	NA	242	239	96.41	1.20	228	Yes
GCA_002368015.1_ASM236801v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Trichormus_Trichormus_sp000009705_NIES-23_#_GCA_002368015.1	NA	246	237	98.01	3.98	227	Yes
GCA_002368035.1_ASM236803v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nostoc_Nostoc_linckia_B_NIES-25_#_GCA_002368035.1	NA	245	240	97.61	1.99	225	Yes
GCA_002368055.1_ASM236805v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_laxa_NIES-50_#_GCA_002368055.1	NA	244	236	97.21	3.19	227	Yes
GCA_002368075.1_ASM236807v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Sphaerospermopsis_Sphaerospermopsis_kisseleviana_NIES-73_#_GCA_002368075.1	NA	243	243	96.81	0.00	234	Yes
GCA_002368095.1_ASM236809v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Rivularia_Rivularia_parasitica_NIES-267_#_GCA_002368095.1	NA	244	237	97.21	2.79	228	Yes
GCA_002368115.1_ASM236811v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Dolichospermum_A_Dolichospermum_A_compactum_NIES-806_#_GCA_002368115.1	NA	240	240	95.62	0.00	233	Yes
GCA_002368135.1_ASM236813v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Raphidiopsis_Raphidiopsis_curvata_NIES-932_#_GCA_002368135.1	NA	244	242	97.21	0.80	231	Yes
GCA_002368155.1_ASM236815v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_carneum_NIES-2107_#_GCA_002368155.1	NA	244	239	97.21	1.99	230	Yes
GCA_002368175.1_ASM236817v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_sp002368175_NIES-2098_#_GCA_002368175.1	NA	243	238	96.81	1.99	227	Yes
GCA_002368195.1_ASM236819v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_sp002368195_NIES-2100_#_GCA_002368195.1	NA	245	238	97.61	3.19	227	Yes
GCA_002368215.1_ASM236821v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Trichormus_Trichormus_sp001548375_NIES-2111_#_GCA_002368215.1	NA	245	239	97.61	2.39	230	Yes
GCA_002368235.1_ASM236823v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Tolypothrix_B_Tolypothrix_B_sp002368235_NIES-2130_#_GCA_002368235.1	NA	243	227	96.81	7.17	217	Yes
GCA_002368255.1_ASM236825v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_NIES-2135_#_GCA_002368255.1	NA	243	239	96.81	1.59	231	Yes
GCA_002368275.1_ASM236827v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_diplosiphon_NIES-3275_#_GCA_002368275.1	NA	244	239	97.21	1.99	230	Yes
GCA_002368295.1_ASM236829v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_laxa_NIES-37_#_GCA_002368295.1	NA	244	236	97.21	3.19	227	Yes
